t_mm,sub-01,sub-02,sub-03,sub-04,sub-05,sub-06,sub-07,sub-08,sub-09,sub-10,sub-11,sub-12,sub-13,sub-14,sub-15,sub-16
7.778267718217726223e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.472250178444359570e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
8.556094490039499734e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694423406622586059e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
9.333921261861272134e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.165966348008136588e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.011174803368304564e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.388877897312068566e-02,0.000000000000000000e+00,1.387698629790401483e-02,0.000000000000000000e+00,4.527296362373212091e-02,0.000000000000000000e+00,1.424198814889809928e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.088957480550481804e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.167145615529792568e-02,7.181977733192113078e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.230556408059093609e-01,0.000000000000000000e+00,9.202466533107533930e-02,0.000000000000000000e+00,7.122148905268632646e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.166740157732659044e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.694541333374751657e-01,1.496024545140983708e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.992513239552391457e-01,0.000000000000000000e+00,1.698073425132525793e-01,0.000000000000000000e+00,1.490041662348635665e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.244522834914836285e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.658525863499782371e-01,1.939270997778723693e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.214686467730619057e-01,0.000000000000000000e+00,1.653530731432391043e-01,0.000000000000000000e+00,1.947732071765750916e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.322305512097013525e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.806990916780099710e-02,1.161444225956951293e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.368596959088466569e-02,0.000000000000000000e+00,8.757039596106186430e-02,0.000000000000000000e+00,1.169905299943978516e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.400088189279190765e+00,9.955690100982517166e-03,3.437150521718423946e-02,0.000000000000000000e+00,1.028723198562375707e-02,3.836174541351788925e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.409670759129257434e-02,0.000000000000000000e+00,9.787718778884624271e-03,0.000000000000000000e+00,3.920785281222061158e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.477870866461368005e+00,8.773836728315975719e-02,1.121541823993614795e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.822872338060244957e-02,0.000000000000000000e+00,1.118793847734698144e-01,5.079965508725536871e-02,6.799495840329261576e-02,0.000000000000000000e+00,3.857482436995662844e-02,0.000000000000000000e+00,6.571015794733225945e-02,0.000000000000000000e+00,0.000000000000000000e+00
1.555653543643545245e+00,1.655210444653369972e-01,1.899368595815387195e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.060114005627796896e-01,0.000000000000000000e+00,1.173375179183056005e-01,1.285823322694326087e-01,1.457776355854698558e-01,0.000000000000000000e+00,1.163575015521338685e-01,0.000000000000000000e+00,1.434928351295094995e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.633436220825722707e+00,2.433037216475144593e-01,2.677195367637161816e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.420055592655566912e-01,0.000000000000000000e+00,3.955484073612813845e-02,1.143619264153039605e-01,9.330206686696440599e-02,0.000000000000000000e+00,1.293342251399458576e-01,0.000000000000000000e+00,2.212755123116869616e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.711218898007899947e+00,2.547253358255274769e-01,2.201961589518008910e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.422288208337945115e-02,0.000000000000000000e+00,3.822783644604910158e-02,3.657924923312672050e-02,1.551938968478716596e-02,0.000000000000000000e+00,5.155154795776861754e-02,0.000000000000000000e+00,2.858779282230483609e-01,0.000000000000000000e+00,0.000000000000000000e+00
1.789001575190077187e+00,1.769426586433502369e-01,1.424134817696236510e-01,0.000000000000000000e+00,6.165151125924395181e-02,0.000000000000000000e+00,1.355979509879778888e-02,0.000000000000000000e+00,1.160105136282263416e-01,4.120342794905051953e-02,6.226328749739007407e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.080952510408711209e-01,0.000000000000000000e+00,3.249426862664939186e-02
1.866784252372254427e+00,9.915998146117299683e-02,6.463080458744641099e-02,0.000000000000000000e+00,1.394341884414211918e-01,0.000000000000000000e+00,9.134247228097502891e-02,0.000000000000000000e+00,1.937931908104035816e-01,1.189861051312277596e-01,1.400459646795673141e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.303125738586938809e-01,0.000000000000000000e+00,1.102769458088266319e-01
1.944566929554431667e+00,2.137730427899575680e-02,1.315187259473082904e-02,0.000000000000000000e+00,2.172168656235984319e-01,0.000000000000000000e+00,1.055366497779854917e-01,0.000000000000000000e+00,2.152552437065406998e-01,7.361653204304019482e-02,2.178286418617445541e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.252989667651664085e-02,0.000000000000000000e+00,8.367300300144764336e-02
2.022349606736609129e+00,0.000000000000000000e+00,9.093454977690829111e-02,0.000000000000000000e+00,2.076497368215357575e-01,0.000000000000000000e+00,2.775397259580802967e-02,0.000000000000000000e+00,1.374725665243632378e-01,4.166145139137267250e-03,2.068599370942205695e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.890325819270181285e-03
2.100132283918786147e+00,0.000000000000000000e+00,5.925539614547359335e-02,0.000000000000000000e+00,1.298670596393587395e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.968988934218621978e-02,8.194882232131428523e-02,1.290772599120435515e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.189235136290683670e-02
2.177914961100963609e+00,0.000000000000000000e+00,1.852728103670386872e-02,0.000000000000000000e+00,5.208438245718127746e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.809278783999124229e-02,7.848274449792835838e-02,5.129458272986608947e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.972622083630410472e-02
2.255697638283140627e+00,0.000000000000000000e+00,9.630995821888088670e-02,0.000000000000000000e+00,2.569829472499574052e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.587546502216826028e-02,7.000673157513404021e-04,2.648809445231092852e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.287550773239788171e-02,0.000000000000000000e+00,1.194354365412708674e-02
2.333480315465318089e+00,0.000000000000000000e+00,3.201037007456930539e-02,0.000000000000000000e+00,1.034809719071732026e-01,0.000000000000000000e+00,4.139483331385918063e-02,0.000000000000000000e+00,3.248633352441299138e-02,7.708260986642612167e-02,1.042707716344883906e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.006581849145753438e-01,2.302061859642590136e-02,6.583913352805037533e-02
2.411262992647495107e+00,0.000000000000000000e+00,4.577230710760771260e-02,0.000000000000000000e+00,3.157889472952213339e-02,0.000000000000000000e+00,9.959085196142236640e-02,0.000000000000000000e+00,4.529634365776402660e-02,6.049685147133221363e-02,3.071371247639831381e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.467110295127806552e-02,1.008032957786029193e-01,7.281346270194033465e-02
2.489045669829672569e+00,0.000000000000000000e+00,1.235549842897851747e-01,0.000000000000000000e+00,4.620378245265532868e-02,0.000000000000000000e+00,2.180817477924490433e-02,0.000000000000000000e+00,1.230790208399414887e-01,1.728582571084524844e-02,4.706896470577914826e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.311157423089939655e-02,4.193611853360801334e-02,4.969214480237127418e-03
2.566828347011850031e+00,0.000000000000000000e+00,1.646050211121630191e-01,0.000000000000000000e+00,1.239864596348327908e-01,0.000000000000000000e+00,5.597450240293255774e-02,0.000000000000000000e+00,1.651546163639463494e-01,9.506850289302271051e-02,1.248516418879566103e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.208942514130768586e-01,3.584655864856944874e-02,8.275189166241458949e-02
2.644611024194027049e+00,0.000000000000000000e+00,8.682234392998600114e-02,0.000000000000000000e+00,1.761398183356019942e-01,0.000000000000000000e+00,1.337571795851095757e-01,0.000000000000000000e+00,8.737193918176933138e-02,1.728511800751997285e-01,2.026343190701336283e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.797103928340444412e-01,1.136292358307464667e-01,1.605345688445916075e-01
2.722393701376204511e+00,0.000000000000000000e+00,9.039666747808539071e-03,0.000000000000000000e+00,9.835714115342453212e-02,0.000000000000000000e+00,1.768905847853265989e-01,0.000000000000000000e+00,9.589261999591869312e-03,2.506338572573771906e-01,2.684047442820149953e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.019277156518669791e-01,1.914119130129239288e-01,2.383172460267690695e-01
2.800176378558381529e+00,0.000000000000000000e+00,6.874301043436847891e-02,0.000000000000000000e+00,2.057446397124751414e-02,0.000000000000000000e+00,9.910790760314958092e-02,0.000000000000000000e+00,6.819341518258514867e-02,2.270988138378262633e-01,1.906220670998379774e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.414503846968996115e-02,1.223496550927798410e-01,2.421835202754376581e-01
2.877959055740558991e+00,0.000000000000000000e+00,1.916352969899248748e-02,0.000000000000000000e+00,5.720821321092994793e-02,0.000000000000000000e+00,2.132523042097211885e-02,0.000000000000000000e+00,1.974646349315856142e-02,1.493161366556488012e-01,1.128393899176605153e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.363763871248750092e-02,4.456697791060237890e-02,1.644008430932601961e-01
2.955741732922736009e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.116121268603725625e-02,3.611634026281551613e-02,0.000000000000000000e+00,5.645744676120489913e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.153345947347178324e-02,3.505671273548349731e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.990350642368634126e-02,3.321569927157463908e-02,8.661816591108317809e-02
3.033524410104913471e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.603526000206946023e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.163095889371248859e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.249217708705678831e-03,4.272596444669396476e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.860038747881542776e-03,3.787917075849112081e-02,6.628255477852684763e-02,8.835488728905716016e-03
3.111307087287090489e+00,2.876321392946135092e-03,5.747174371884034016e-02,5.174741718010755775e-02,0.000000000000000000e+00,5.989397763140846820e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.972115007839652989e-02,1.205086416288709827e-01,0.000000000000000000e+00,0.000000000000000000e+00,7.964271593005856076e-02,4.638025210455953840e-02,1.150012240365017036e-02,6.894718845327130197e-02
3.189089764469267951e+00,7.105992672483107953e-02,1.379976471984711850e-02,3.596930044121515735e-02,0.000000000000000000e+00,1.376766548135859303e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.938472896219067820e-03,1.173623248062143354e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.565073754317474197e-03,3.140242507761792368e-02,8.928279958582763243e-02,1.467298656354487640e-01
3.266872441651445413e+00,0.000000000000000000e+00,6.398291246233034357e-02,4.181337674096230472e-02,0.000000000000000000e+00,1.065916800483863724e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.333845490470801920e-02,0.000000000000000000e+00,3.957964762403687331e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.493797965738099975e-02,1.600931000314709252e-01,9.658297890035116851e-02
3.344655118833622431e+00,0.000000000000000000e+00,1.372528922020790354e-01,1.195960539231393227e-01,0.000000000000000000e+00,2.880900286620935447e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.327004290079258908e-03,0.000000000000000000e+00,3.820302955814014467e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.284469752479601823e-02,8.231042284929390718e-02,1.880030171817415052e-02
3.422437796015799893e+00,1.732249816923436825e-02,7.712878685806101586e-02,1.973787311053167848e-01,0.000000000000000000e+00,4.897367431596810761e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.103877936957433192e-02,0.000000000000000000e+00,0.000000000000000000e+00,7.080672598914938831e-02,1.106273747069734803e-01,4.527745667116445105e-03,5.898237546400331155e-02
3.500220473197976911e+00,4.393589669661768227e-02,1.131262342018617417e-01,2.751614082874938028e-01,0.000000000000000000e+00,2.324788733894500581e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.761186293391991953e-02,0.000000000000000000e+00,4.674389781260268606e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.440085931829429455e-04,1.000970313230631348e-01,0.000000000000000000e+00,1.279413992887867835e-02
3.578003150380154374e+00,3.384678048555977981e-02,3.534355701968427965e-02,3.529440854696712648e-01,0.000000000000000000e+00,5.453478984323245626e-02,0.000000000000000000e+00,0.000000000000000000e+00,3.607060319866484122e-02,0.000000000000000000e+00,1.648923308608196692e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.231435414088567271e-02,0.000000000000000000e+00,0.000000000000000000e+00
3.655785827562331392e+00,1.116294576677367978e-01,0.000000000000000000e+00,4.236270659136458505e-01,0.000000000000000000e+00,1.323174670254094742e-01,0.000000000000000000e+00,1.783421954050057323e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.129344409609505107e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.733568504744508854e+00,1.894121348499142599e-01,0.000000000000000000e+00,3.458443887314683884e-01,0.000000000000000000e+00,7.221229586949950985e-02,0.000000000000000000e+00,9.561689672267803530e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.811351181926686316e+00,2.415466831579164975e-01,0.000000000000000000e+00,2.680617115492909264e-01,0.000000000000000000e+00,5.570381312677952224e-03,0.000000000000000000e+00,1.733995739048554974e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.686171902789324051e-02
3.889133859108863334e+00,1.637640059757394795e-01,0.000000000000000000e+00,1.902790343671139084e-01,0.000000000000000000e+00,8.335305849485497021e-02,0.000000000000000000e+00,1.196935642091059293e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.299531653238462425e-02,9.464439621007025849e-02
3.966916536291040796e+00,8.598132879356201741e-02,0.000000000000000000e+00,1.509751896472288912e-01,0.000000000000000000e+00,1.611357356770324323e-01,0.000000000000000000e+00,4.191088702692846724e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.007779937145620863e-01,8.956332882071782464e-02
4.044699213473218258e+00,8.198651611384555338e-03,6.298507009661991063e-02,1.602633491037863678e-01,0.000000000000000000e+00,1.490669726950555329e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.837673970470216744e-02,1.178065163854036257e-02
4.122481890655395276e+00,6.958402557079246264e-02,1.407677472787969286e-01,8.248067192160934979e-02,0.000000000000000000e+00,7.128429551287851496e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.059406252252514946e-02,0.000000000000000000e+00
4.200264567837572294e+00,1.473667027529694806e-01,2.185504244609739466e-01,4.697994739432331812e-03,0.000000000000000000e+00,6.498381669298503027e-03,0.000000000000000000e+00,3.782079960190021239e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.364042632863650795e-02,0.000000000000000000e+00,6.001261057566775747e-02,0.000000000000000000e+00
4.278047245019749312e+00,2.251493799351464986e-01,1.473806034278872801e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.730255905837598362e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.373625516667871693e-03,0.000000000000000000e+00,1.777006660650926051e-02,0.000000000000000000e+00
4.355829922201927218e+00,1.487142095998947866e-01,6.959792624570937392e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.795912827481394913e-02,0.000000000000000000e+00
4.433612599384104236e+00,7.093153241771776862e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,7.294304857495603756e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.982354890736306885e-02,0.000000000000000000e+00
4.511395276566281254e+00,6.851144764459249359e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.908593501410660309e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.095241171715031214e-01,0.000000000000000000e+00
4.589177953748459160e+00,8.463382194663715552e-02,0.000000000000000000e+00,2.825568469776218450e-02,0.000000000000000000e+00,4.039985999904249780e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.174143998932521527e-02,0.000000000000000000e+00
4.666960630930636178e+00,1.485996047280773169e-01,0.000000000000000000e+00,6.593962902486261157e-03,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.698450325838464892e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.604123719285180272e-02,0.000000000000000000e+00
4.744743308112813196e+00,7.081692754590029892e-02,0.000000000000000000e+00,7.118871427969075683e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.110904050333168414e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.709956002918573859e-03,0.000000000000000000e+00
4.822525985294990214e+00,6.965749636276719059e-03,0.000000000000000000e+00,1.489713914618677748e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.932923719603167001e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.332636332115466615e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.749263318509559184e-02,0.000000000000000000e+00
4.900308662477168120e+00,8.474842681845462522e-02,0.000000000000000000e+00,9.593135709625766339e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.371119143782095762e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.526247316832797907e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.616549142493930447e-01,0.000000000000000000e+00
4.978091339659345138e+00,3.410266581658571994e-02,0.000000000000000000e+00,1.814867991408064540e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.166740157732659711e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.252020401384903892e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.387223706721602667e-02,0.000000000000000000e+00
5.055874016841522156e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.963399726809637258e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.800326802355405320e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.255931056518534206e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.089559885039008691e-03,0.000000000000000000e+00
5.133656694023700062e+00,2.598374725385177442e-02,0.000000000000000000e+00,1.374166744502742787e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.022500030533626258e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.003419877473632482e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
